workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,Answer.comments,variable,value,Trial,List,Index,Construction,Context,Question,Response,Adj,Tense
61,3LUY3GC63053LOD3OX9BJL3TVWVP77,5,35,"""English""","""Yes""","""""",Trial9,5 39 were_not_smart_to Do_you_think_Tang_and_Mabor_are_weak_to_discover_your_plan_of_assassination?_Tang_and_Mabor_are_wise_and_good_nationals._But__it_seems_to_people_like_they_were_not_smart_to_preview_your_evil_plot_against_them_while_it_is_a_right_thing_to_trust_your_countrymen_when_the_issues_are_discussed_in_peaceful_manner._ Is_Shawn_certain_that_Tang_and_Mabor_previewed_the_evil_plot_against_them? 3 smart Past,9,5,39,were_not_smart_to,Do_you_think_Tang_and_Mabor_are_weak_to_discover_your_plan_of_assassination?_Tang_and_Mabor_are_wise_and_good_nationals._But__it_seems_to_people_like_they_were_not_smart_to_preview_your_evil_plot_against_them_while_it_is_a_right_thing_to_trust_your_countrymen_when_the_issues_are_discussed_in_peaceful_manner._,Is_Shawn_certain_that_Tang_and_Mabor_previewed_the_evil_plot_against_them?,3,smart,Past
48,3SNLUL3WO5SFSEA19D9FCW8TYXSULH,6,36,"""English""","""Yes""","""""",Trial9,6 54 was_not_foolish_to Out_east_in_St._Bernard_Parish__Chad_Blanchard_is_hoping_he_was_not_foolish_to_spend_his_savings_on_reopening_Charlie's_restaurant__leaving_himself_with_just_15_dollar_bills_in_his_back_pocket. Is_Shawn_certain_that_Chad_Blanchard_spent_his_savings_on_reopening_Charlie's_restaurant? 7 foolish Past,9,6,54,was_not_foolish_to,Out_east_in_St._Bernard_Parish__Chad_Blanchard_is_hoping_he_was_not_foolish_to_spend_his_savings_on_reopening_Charlie's_restaurant__leaving_himself_with_just_15_dollar_bills_in_his_back_pocket.,Is_Shawn_certain_that_Chad_Blanchard_spent_his_savings_on_reopening_Charlie's_restaurant?,7,foolish,Past
216,3I02618YA1B5JZPZ152MTDHD37TUPF,5,33,"""english""","""Yes""","""thanks...+I+hope+I+was+helpful.""",Trial9,5 39 were_not_smart_to Do_you_think_Tang_and_Mabor_are_weak_to_discover_your_plan_of_assassination?_Tang_and_Mabor_are_wise_and_good_nationals._But__it_seems_to_people_like_they_were_not_smart_to_preview_your_evil_plot_against_them_while_it_is_a_right_thing_to_trust_your_countrymen_when_the_issues_are_discussed_in_peaceful_manner._ Is_Shawn_certain_that_Tang_and_Mabor_previewed_the_evil_plot_against_them? 1 smart Past,9,5,39,were_not_smart_to,Do_you_think_Tang_and_Mabor_are_weak_to_discover_your_plan_of_assassination?_Tang_and_Mabor_are_wise_and_good_nationals._But__it_seems_to_people_like_they_were_not_smart_to_preview_your_evil_plot_against_them_while_it_is_a_right_thing_to_trust_your_countrymen_when_the_issues_are_discussed_in_peaceful_manner._,Is_Shawn_certain_that_Tang_and_Mabor_previewed_the_evil_plot_against_them?,1,smart,Past
56,3QIYRE09Y4MP7HMOJ2FAEM7LSVVN1D,7,55,"""English""","""Yes""","""interesting""",Trial9,7 80 am_not_fortunate_to Now_I_must_confess_that_I_am_not_fortunate_to_have_dined_at_Chez_Panisse_with_Tower_in_the_kitchen__or_at_the_legendary_Stars_at_the_Zenith_of_its_popularity. Is_Shawn_certain_that_he_has_dined_at_Chez_Panisse_with_Tower_in_the_kitchen? 1 fortunate Pres,9,7,80,am_not_fortunate_to,Now_I_must_confess_that_I_am_not_fortunate_to_have_dined_at_Chez_Panisse_with_Tower_in_the_kitchen__or_at_the_legendary_Stars_at_the_Zenith_of_its_popularity.,Is_Shawn_certain_that_he_has_dined_at_Chez_Panisse_with_Tower_in_the_kitchen?,1,fortunate,Pres
28,3X65QVEQI1SJ6KT1NMOFIQMNRXMCLQ,7,70,"""English""","""Yes""","""Well+designed+survey.+Enjoyable+to+complete.+Thank+you.""",Trial9,7 80 am_not_fortunate_to Now_I_must_confess_that_I_am_not_fortunate_to_have_dined_at_Chez_Panisse_with_Tower_in_the_kitchen__or_at_the_legendary_Stars_at_the_Zenith_of_its_popularity. Is_Shawn_certain_that_he_has_dined_at_Chez_Panisse_with_Tower_in_the_kitchen? 1 fortunate Pres,9,7,80,am_not_fortunate_to,Now_I_must_confess_that_I_am_not_fortunate_to_have_dined_at_Chez_Panisse_with_Tower_in_the_kitchen__or_at_the_legendary_Stars_at_the_Zenith_of_its_popularity.,Is_Shawn_certain_that_he_has_dined_at_Chez_Panisse_with_Tower_in_the_kitchen?,1,fortunate,Pres
81,3ZAK8W07I5J2VILFKKNWECG5VZHU08,7,28,"""English""","""Yes""","""This+task+was+enjoyable.+""",Trial9,7 123 was_not_lucky_to It_seems_that_there_is_not_a_specific_test_kit_to_certificate_thin_client__or__if_existing__i_was_not_lucky_to_find_it. Is_Shawn_certain_that_he_found_a_specific_test_kit? 1 lucky Past,9,7,123,was_not_lucky_to,It_seems_that_there_is_not_a_specific_test_kit_to_certificate_thin_client__or__if_existing__i_was_not_lucky_to_find_it.,Is_Shawn_certain_that_he_found_a_specific_test_kit?,1,lucky,Past
50,3NJM2BJS4XB9X58ZFEHMZ7V7W7NCPO,3,23,"""English""","""Yes""","""""",Trial9,3 26 are_n't_stupid_to Okay_I_found_this_rumor_on_Google._Dan_Pompei_said_that_one_or_both_will_be_cut._Honestly__there_is_no_way_this_happens._Haynesworth_is_due_1_mil_and_ocho_maybe_3_5m._That_really_is_not_much_considering_the_Pats_are_still_under_the_cap._Also__the_Pats_aren't_stupid_to_trade_away_3_picks_that_they_used_to_get_these_guys. Is_Shawn_certain_that_the_Pats_traded_or_will_trade_away_3_picks? 1 stupid Pres,9,3,26,are_n't_stupid_to,Okay_I_found_this_rumor_on_Google._Dan_Pompei_said_that_one_or_both_will_be_cut._Honestly__there_is_no_way_this_happens._Haynesworth_is_due_1_mil_and_ocho_maybe_3_5m._That_really_is_not_much_considering_the_Pats_are_still_under_the_cap._Also__the_Pats_aren't_stupid_to_trade_away_3_picks_that_they_used_to_get_these_guys.,Is_Shawn_certain_that_the_Pats_traded_or_will_trade_away_3_picks?,1,stupid,Pres
35,3LWJHTCVCDR10TTO6TMC7I6KYG1QF4,7,39,"""English""","""Yes""","""Interesting%2C+thanks""",Trial9,7 66 was_not_fortunate_to This_is_a_great_drink_intra_for_workouts._I_stopped_taking_drinks_intra_for_my_workouts_because_of_how_they_were_formulated_but_Intra_Aid_put_the_faith_back_in_me_to_start_using_them_again._This_stuff_is_formulated_like_NG_said._It's_for_people_like_us_who_are_in_the_gym_putting_in_the_work._You_will_feel_the_difference_in_just_one_sessio._yes_Intra_Aid_is_an_outstanding_product!_i_was_not_fortunate_to_utilize_a_whole_tub_of_it. Is_Shawn_certain_that_he_utilized_a_whole_tub_of_Intra_Aid? 1 fortunate Past,9,7,66,was_not_fortunate_to,This_is_a_great_drink_intra_for_workouts._I_stopped_taking_drinks_intra_for_my_workouts_because_of_how_they_were_formulated_but_Intra_Aid_put_the_faith_back_in_me_to_start_using_them_again._This_stuff_is_formulated_like_NG_said._It's_for_people_like_us_who_are_in_the_gym_putting_in_the_work._You_will_feel_the_difference_in_just_one_sessio._yes_Intra_Aid_is_an_outstanding_product!_i_was_not_fortunate_to_utilize_a_whole_tub_of_it.,Is_Shawn_certain_that_he_utilized_a_whole_tub_of_Intra_Aid?,1,fortunate,Past
129,3VFJCI1K4047QU4JUSHUUTG1VH2RG4,2,39,"""English""","""Yes""","""""",Trial9,2 121 was_not_lucky_to Golconda_is_the_most_magnificent_fortress_complex_in_India_and_its_origin_dates_back_to_13th_century._The_fort_is_famous_for_its_acoustics__palaces__factories__ingenious_water_supply_system__etc._But_I_was_not_lucky_to_enjoy_them. Is_Shawn_certain_that_he_enjoyed_the_famous_things_of_Golconda? 1 lucky Past,9,2,121,was_not_lucky_to,Golconda_is_the_most_magnificent_fortress_complex_in_India_and_its_origin_dates_back_to_13th_century._The_fort_is_famous_for_its_acoustics__palaces__factories__ingenious_water_supply_system__etc._But_I_was_not_lucky_to_enjoy_them.,Is_Shawn_certain_that_he_enjoyed_the_famous_things_of_Golconda?,1,lucky,Past
36,3TVSS0C0E25G3V7BDMQ7GB37DQPWTL,4,50,"""English""","""Yes""","""""",Trial9,4 30 was_not_smart_to He_had_already_passed_the_field_sobriety_test_and_was_within_his_rights_to_refuse_the_breathalizer._The_consequence_is_that_he_was_then_charged_(and_pled_guilty)_to_obstructing_a_DUI_investigation._Not_exactly_his_best_day__to_be_sure._And_not_exactly_the_kind_of_story_you_want_to_be_talking_to_the_media_about_a_week_before_the_election._Yoder_was_smart_and_agreed_to_appear_on_a_news_talk_radio_program_this_week_to_talk_about_the_issue._But_Yoder_was_NOT_smart_to_completely_ignore_and_evade_a_reporter_from_KMBC__the_local_ABC_affiliate__who_met_him_in_the_parking_lot_of_that_radio_station_to_get_his_comments_on_the_story. Is_Shawn_certain_that_Yoder_completely_ignored_and_evaded_a_reporter_from_KMBC? 7 smart Past,9,4,30,was_not_smart_to,He_had_already_passed_the_field_sobriety_test_and_was_within_his_rights_to_refuse_the_breathalizer._The_consequence_is_that_he_was_then_charged_(and_pled_guilty)_to_obstructing_a_DUI_investigation._Not_exactly_his_best_day__to_be_sure._And_not_exactly_the_kind_of_story_you_want_to_be_talking_to_the_media_about_a_week_before_the_election._Yoder_was_smart_and_agreed_to_appear_on_a_news_talk_radio_program_this_week_to_talk_about_the_issue._But_Yoder_was_NOT_smart_to_completely_ignore_and_evade_a_reporter_from_KMBC__the_local_ABC_affiliate__who_met_him_in_the_parking_lot_of_that_radio_station_to_get_his_comments_on_the_story.,Is_Shawn_certain_that_Yoder_completely_ignored_and_evaded_a_reporter_from_KMBC?,7,smart,Past
7,3CFJTT4SXUVB42QZB2JRAO2H9I1I7P,5,42,"""English""","""Yes""","""None""",Trial9,5 128 are_not_lucky_to Oh__you_want_it_to_work?_that_is_an_extra_$5.00_and_you_have_to_sit_in_the_corner_of_the_room_with_your_laptop_over_your_head_between_the_hours_of_2_and_4._In_the_morning._Want_to_work_out_in_the_Gym__good_for_you!_That_is_$59.99_and_did_you_know__we_upgraded_and_now_have_2_treadmills_so_your_wait_will_only_be_9_hours!_You_are_so_lucky_to_be_staying_with_us!_The_truth_of_the_matter_is__we_are_not_lucky_to_be_staying_with_them. Is_Shawn_certain_that_he_is_staying_with_them? 7 lucky Pres,9,5,128,are_not_lucky_to,Oh__you_want_it_to_work?_that_is_an_extra_$5.00_and_you_have_to_sit_in_the_corner_of_the_room_with_your_laptop_over_your_head_between_the_hours_of_2_and_4._In_the_morning._Want_to_work_out_in_the_Gym__good_for_you!_That_is_$59.99_and_did_you_know__we_upgraded_and_now_have_2_treadmills_so_your_wait_will_only_be_9_hours!_You_are_so_lucky_to_be_staying_with_us!_The_truth_of_the_matter_is__we_are_not_lucky_to_be_staying_with_them.,Is_Shawn_certain_that_he_is_staying_with_them?,7,lucky,Pres
37,3VD82FOHKRTRC5WY0E47A7QHM2RCO7,2,35,"""english""","""Yes""","""""",Trial9,2 55 was_not_foolish_to Archbishop_Williams_categorically_pointed_out_that_none_of_the_people_he_had_trained_to_become_pastors_could_rub_shoulders_with_him_for_the_reason_that_he_did_not_impart_all_of_his_knowledge_on_them._He_emphasized_that_he_was_not_foolish_to_give_all_that_he_had_as_a_celebrated_man_of_God_to_the_people_he_trained__because_he_knew_for_a_fact_that_when_he_did_that_the_people_could_one_day_rub_shoulders_with_him. Is_Shawn_certain_that_Archbishop_Williams_gave_all_that_he_had_as_a_celebrated_man_of_God_to_the_people_he_trained? 1 foolish Past,9,2,55,was_not_foolish_to,Archbishop_Williams_categorically_pointed_out_that_none_of_the_people_he_had_trained_to_become_pastors_could_rub_shoulders_with_him_for_the_reason_that_he_did_not_impart_all_of_his_knowledge_on_them._He_emphasized_that_he_was_not_foolish_to_give_all_that_he_had_as_a_celebrated_man_of_God_to_the_people_he_trained__because_he_knew_for_a_fact_that_when_he_did_that_the_people_could_one_day_rub_shoulders_with_him.,Is_Shawn_certain_that_Archbishop_Williams_gave_all_that_he_had_as_a_celebrated_man_of_God_to_the_people_he_trained?,1,foolish,Past
201,3L4D84MIL0X4S2GH6TQ3D26B00MHJ2,4,39,"""English""","""Yes""","""""",Trial9,4 88 are_not_fortunate_to Their_younger_son_is_a_track_star__setting_several_state_records_in_the_200_m_and_400_m_sprints._They_routinely_visit_their_relatives__John_and_Mary__who_are_not_fortunate_to_enjoy_the_finer_things_in_life. Is_Shawn_certain_that_John_and_Mary_enjoy_the_finer_things_in_life? 1 fortunate Pres,9,4,88,are_not_fortunate_to,Their_younger_son_is_a_track_star__setting_several_state_records_in_the_200_m_and_400_m_sprints._They_routinely_visit_their_relatives__John_and_Mary__who_are_not_fortunate_to_enjoy_the_finer_things_in_life.,Is_Shawn_certain_that_John_and_Mary_enjoy_the_finer_things_in_life?,1,fortunate,Pres
213,37U1UTWH9WRSXFY1BU562GZ37YPR8O,8,54,"""english""","""Yes""","""""",Trial9,8 31 was_not_smart_to So_I_did._They_explained_to_me_in_simple_terms_that_any_infection_may_have_serious_repercussions._That_I_was_not_smart_to_not_have_told_them__and_don't_do_it_again. Is_Shawn_certain_that_he_didn't_tell_them? 7 smart Past,9,8,31,was_not_smart_to,So_I_did._They_explained_to_me_in_simple_terms_that_any_infection_may_have_serious_repercussions._That_I_was_not_smart_to_not_have_told_them__and_don't_do_it_again.,Is_Shawn_certain_that_he_didn't_tell_them?,7,smart,Past
8,3NLZY2D53QUN0L3KS4PA2VB4VCNQL9,5,39,"""English""","""Yes""","""""",Trial9,5 65 was_not_fortunate_to Well__I_was_not_fortunate_to_start_at_that_tender_age_but_nevertheless__I_started_in_Barbados_at_the_age_of_20. Is_Shawn_certain_that_he_started_at_that_tender_age? 7 fortunate Past,9,5,65,was_not_fortunate_to,Well__I_was_not_fortunate_to_start_at_that_tender_age_but_nevertheless__I_started_in_Barbados_at_the_age_of_20.,Is_Shawn_certain_that_he_started_at_that_tender_age?,7,fortunate,Past
44,3YMU66OBIODU10QGYN50GPEV885HGY,3,55,"""ENGLISH""","""Yes""","""""",Trial9,3 72 was_not_fortunate_to It_wasn't_always_safe__especially_when_the_water_level_in_the_river_rose_and_raged__but_Paul_and_Thomas_were_determined_to_get_an_education._When_tuition_fees_at_their_school_increased__Thomas_had_to_drop_out_and_Paul_had_to_transfer_to_a_different_school_to_finish_third_grade._'I_was_very_sad_and_my_heart_was_very_heavy_'_Thomas's_father_said._'We_are_poor_from_our_forefathers'_time._I__too__was_not_fortunate_to_go_to_school.' Is_Shawn_certain_that_Thomas'_father_went_to_school? 2 fortunate Past,9,3,72,was_not_fortunate_to,It_wasn't_always_safe__especially_when_the_water_level_in_the_river_rose_and_raged__but_Paul_and_Thomas_were_determined_to_get_an_education._When_tuition_fees_at_their_school_increased__Thomas_had_to_drop_out_and_Paul_had_to_transfer_to_a_different_school_to_finish_third_grade._'I_was_very_sad_and_my_heart_was_very_heavy_'_Thomas's_father_said._'We_are_poor_from_our_forefathers'_time._I__too__was_not_fortunate_to_go_to_school.',Is_Shawn_certain_that_Thomas'_father_went_to_school?,2,fortunate,Past
10,3M81GAB8A1OBNCH81R0GOSFZJI9QBM,4,26,"""English""","""Yes""","""No+comments%2C+thanks.""",Trial9,4 48 are_not_wise_to Those_who_have_Nancy_Pelosi_and_Harry_Reid_as_their_leaders_are_not_wise_to_advise_others_on_this. Is_Shawn_certain_that_those_who_have_Nancy_Pelosi_and_Harry_Reid_as_their_leaders_advised_or_will_advise_others_on_this? 3 wise Pres,9,4,48,are_not_wise_to,Those_who_have_Nancy_Pelosi_and_Harry_Reid_as_their_leaders_are_not_wise_to_advise_others_on_this.,Is_Shawn_certain_that_those_who_have_Nancy_Pelosi_and_Harry_Reid_as_their_leaders_advised_or_will_advise_others_on_this?,3,wise,Pres
171,32RIADZIST93FTBCEGFYBEOURECS46,1,83,"""english""","""Yes""","""""",Trial9,1 53 is_n't_foolish_to Everything_about_the_AlphaSmart_line__combined_with_core_functions_of_the_Palm_like_the_PIM_apps_and_eBooks__makes_the_Dana_ideal_for_school_markets._I_predict__that_with_the_right_marketing_campaign_and_good_software_support_from_the_educational_community__that_the_Dana_will_become_one_the_most_successful_Palm_OS_devices_ever_produced._[...]_I_guess_my_school_is_from_a_rich_suburban_area_because_I_am_sure_my_school_will_buy_these._However_my_school_isn't_foolish_to_waste_it's_money_on_laptops. Is_Shawn_certain_that_his_school_wasted_or_will_waste_its_money_on_laptops? 4 foolish Pres,9,1,53,is_n't_foolish_to,Everything_about_the_AlphaSmart_line__combined_with_core_functions_of_the_Palm_like_the_PIM_apps_and_eBooks__makes_the_Dana_ideal_for_school_markets._I_predict__that_with_the_right_marketing_campaign_and_good_software_support_from_the_educational_community__that_the_Dana_will_become_one_the_most_successful_Palm_OS_devices_ever_produced._[...]_I_guess_my_school_is_from_a_rich_suburban_area_because_I_am_sure_my_school_will_buy_these._However_my_school_isn't_foolish_to_waste_it's_money_on_laptops.,Is_Shawn_certain_that_his_school_wasted_or_will_waste_its_money_on_laptops?,4,foolish,Pres
226,3FPRZHYEPZCYPP9C8XFKCWGVCIBV3U,7,39,"""english""","""Yes""","""""",Trial9,7 66 was_not_fortunate_to This_is_a_great_drink_intra_for_workouts._I_stopped_taking_drinks_intra_for_my_workouts_because_of_how_they_were_formulated_but_Intra_Aid_put_the_faith_back_in_me_to_start_using_them_again._This_stuff_is_formulated_like_NG_said._It's_for_people_like_us_who_are_in_the_gym_putting_in_the_work._You_will_feel_the_difference_in_just_one_sessio._yes_Intra_Aid_is_an_outstanding_product!_i_was_not_fortunate_to_utilize_a_whole_tub_of_it. Is_Shawn_certain_that_he_utilized_a_whole_tub_of_Intra_Aid? 7 fortunate Past,9,7,66,was_not_fortunate_to,This_is_a_great_drink_intra_for_workouts._I_stopped_taking_drinks_intra_for_my_workouts_because_of_how_they_were_formulated_but_Intra_Aid_put_the_faith_back_in_me_to_start_using_them_again._This_stuff_is_formulated_like_NG_said._It's_for_people_like_us_who_are_in_the_gym_putting_in_the_work._You_will_feel_the_difference_in_just_one_sessio._yes_Intra_Aid_is_an_outstanding_product!_i_was_not_fortunate_to_utilize_a_whole_tub_of_it.,Is_Shawn_certain_that_he_utilized_a_whole_tub_of_Intra_Aid?,7,fortunate,Past
163,3GM6G9ZBKO2KYJDX9KKK7D1GFOCMTL,8,35,"""English""","""Yes""","""""",Trial9,8 150 was_not_mean_to Since_January_2006__there_have_been_several_accidents_in_which_horses_spooked_and_were_injured._In_one_an_elderly_man_broke_his_hip._Please_take_a_good_look_at_the_carriage_horse___he_was_not_mean_to_pull_tourists_around_between_the_shafts_of_his_carriage_without_even_the_opportunity_to_scratch_an_itch. Is_Shawn_certain_that_the_carriage_horse_pulled_tourists_around? 5 mean Past,9,8,150,was_not_mean_to,Since_January_2006__there_have_been_several_accidents_in_which_horses_spooked_and_were_injured._In_one_an_elderly_man_broke_his_hip._Please_take_a_good_look_at_the_carriage_horse___he_was_not_mean_to_pull_tourists_around_between_the_shafts_of_his_carriage_without_even_the_opportunity_to_scratch_an_itch.,Is_Shawn_certain_that_the_carriage_horse_pulled_tourists_around?,5,mean,Past
223,30OG32W0SVGORIG0VQAPL6QFH4ZNEW,8,50,"""ENGLISH%2C+SPANISH""","""Yes""","""VERY+INTERESTING+STUDY""",Trial9,8 92 are_not_fortunate_to Well__I_don't_know_whether_or_not_Iranians_are_lucky_not_to_have_people_like_me_responsible_for_Iran's_foreign_policies._But_I_am_sure_they_are_not_fortunate_to_have_a_cautious_Mullah Is_Shawn_certain_that_the_Iranians_have_a_cautious_Mullah? 4 fortunate Pres,9,8,92,are_not_fortunate_to,Well__I_don't_know_whether_or_not_Iranians_are_lucky_not_to_have_people_like_me_responsible_for_Iran's_foreign_policies._But_I_am_sure_they_are_not_fortunate_to_have_a_cautious_Mullah,Is_Shawn_certain_that_the_Iranians_have_a_cautious_Mullah?,4,fortunate,Pres
146,3SEPORI8WO4FIUD7I9JXKA7X638ZAT,7,29,"""English""","""Yes""","""All+instructions+were+clear+and+very+easy+to+understand.""",Trial9,7 66 was_not_fortunate_to This_is_a_great_drink_intra_for_workouts._I_stopped_taking_drinks_intra_for_my_workouts_because_of_how_they_were_formulated_but_Intra_Aid_put_the_faith_back_in_me_to_start_using_them_again._This_stuff_is_formulated_like_NG_said._It's_for_people_like_us_who_are_in_the_gym_putting_in_the_work._You_will_feel_the_difference_in_just_one_sessio._yes_Intra_Aid_is_an_outstanding_product!_i_was_not_fortunate_to_utilize_a_whole_tub_of_it. Is_Shawn_certain_that_he_utilized_a_whole_tub_of_Intra_Aid? 1 fortunate Past,9,7,66,was_not_fortunate_to,This_is_a_great_drink_intra_for_workouts._I_stopped_taking_drinks_intra_for_my_workouts_because_of_how_they_were_formulated_but_Intra_Aid_put_the_faith_back_in_me_to_start_using_them_again._This_stuff_is_formulated_like_NG_said._It's_for_people_like_us_who_are_in_the_gym_putting_in_the_work._You_will_feel_the_difference_in_just_one_sessio._yes_Intra_Aid_is_an_outstanding_product!_i_was_not_fortunate_to_utilize_a_whole_tub_of_it.,Is_Shawn_certain_that_he_utilized_a_whole_tub_of_Intra_Aid?,1,fortunate,Past
