workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,Contradict,VPinf,Enough,AdjPure
25,3SITXWYCNVA386UKPNG5LJ99NW0BXB,6,30,"English","Yes",Trial8,7 38-foolish-CxC-noE CxC Kate_had_a_broken_ankle. She_went_for_a_run. 1 foolish She_rested_her_ankle. to_go_for_a_run noE,8,7,38-foolish-CxC-noE,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,1,foolish,She_rested_her_ankle.,to_go_for_a_run,noE,foolish
63,3FDJT1UU749VZQE4PUA3S31FHRY5KE,11,22,"English","Yes",Trial8,12 31-wise-CxC-noE CxC Paul_bought_an_expensive_TV. He_asked_about_the_return_policy. 7 wise He_didn't_ask_the_sales_person_any_questions. to_ask_about_the_return_policy noE,8,12,31-wise-CxC-noE,CxC,Paul_bought_an_expensive_TV.,He_asked_about_the_return_policy.,7,wise,He_didn't_ask_the_sales_person_any_questions.,to_ask_about_the_return_policy,noE,wise
82,3YMU66OBIN92DX2G05QXJ8CCFJ8GH3,6,31,"English","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
26,3NKQQ8O39Y646ZY9YEWOW2Y5WZUDUR,9,44,"English","Yes",Trial8,10 30-lucky-CnC-E CnC Eve_was_in_a_car_accident. She_got_away_unscathed. 5 lucky_enough She_got_badly_hurt. to_get_away_unscathed E,8,10,30-lucky-CnC-E,CnC,Eve_was_in_a_car_accident.,She_got_away_unscathed.,5,lucky_enough,She_got_badly_hurt.,to_get_away_unscathed,E,lucky
92,3TE3O857309PNX8CXVH2V8KHS912R3,8,44,"English","Yes",Trial8,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,8,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na,happy
85,3WSELTNVR33R8FG8EZFC154XSIQATV,2,32,"English","Yes",Trial8,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 1 sad She_shared_an_apartment_with_some_friends. to_live_alone na,8,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,1,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na,sad
98,3HHRAGRYX86XQ41VQCFDB0NQNSRO98,10,32,"English","Yes",Trial8,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,8,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
42,34S9DKFK73QU9K9RX97GVSGC6R7YNS,0,28,"English","Yes",Trial8,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,8,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
11,3SKEMFQBZ36EM8X6NSH64NB6JHZ8KJ,1,24,"English","Yes",Trial8,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,8,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na,ecstatic
59,336YQZE83VFQPEE7A6NJ7GTJ6WT5MJ,5,27,"English","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
2,3MB8LZR5BFU91FHPHHQA9SXC3HYLKI,4,21,"Spanish+and+English","Yes",Trial8,5 29-lucky-CnC-noE CnC Eve_wanted_to_be_a_model. She_had_beautiful_skin. 7 lucky She_had_bad_skin. to_have_beautiful_skin noE,8,5,29-lucky-CnC-noE,CnC,Eve_wanted_to_be_a_model.,She_had_beautiful_skin.,7,lucky,She_had_bad_skin.,to_have_beautiful_skin,noE,lucky
111,3XC1O3LBOSN84Y7CBQ42AJK8MUPTLW,10,31,"English","Yes",Trial8,11 15-fortunate-CnC-E CnC Sue_was_traveling_in_France. She_spoke_some_French. 7 fortunate_enough She_couldn't_understand_the_language. to_speak_some_French E,8,11,15-fortunate-CnC-E,CnC,Sue_was_traveling_in_France.,She_spoke_some_French.,7,fortunate_enough,She_couldn't_understand_the_language.,to_speak_some_French,E,fortunate
10,320DUZ38G7NY43X6O5TIVLSRSBCGJ8,4,29,"English","Yes",Trial8,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,8,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na,ecstatic
71,3BWI6RSP7GA70U0DH1EXSS26O0XE7I,10,28,"English","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
119,32Q90QCQ1SMVV97X0V36WX7SUKYEKP,1,29,"english","Yes",Trial8,2 28-lucky-CnC-E CnC Eve_bought_a_raffle_ticket._ She_won_the_first_prize. 5 lucky_enough She_won_a_consolation_prize. to_win_the_first_prize E,8,2,28-lucky-CnC-E,CnC,Eve_bought_a_raffle_ticket._,She_won_the_first_prize.,5,lucky_enough,She_won_a_consolation_prize.,to_win_the_first_prize,E,lucky
104,3D4CH1LGEAU9YRKX2T256REOW619G7,6,24,"english","Yes",Trial8,7 5-smart-CnC-E CnC Jane's_computer_was_hacked. She_changed_her_passwords_immediately. 6 smart_enough She_kept_using_the_same_passwords. to_change_her_passwords_immediately E,8,7,5-smart-CnC-E,CnC,Jane's_computer_was_hacked.,She_changed_her_passwords_immediately.,6,smart_enough,She_kept_using_the_same_passwords.,to_change_her_passwords_immediately,E,smart
87,3JJVG1YBEBYU6NAAJHXAT0IPUXPB50,6,25,"English","Yes",Trial8,7 10-stupid-CnC-E CnC Zack_was_offered_some_contaminated_heroin. He_injected_it. 7 stupid_enough He_refused_to_take_it. to_inject_it E,8,7,10-stupid-CnC-E,CnC,Zack_was_offered_some_contaminated_heroin.,He_injected_it.,7,stupid_enough,He_refused_to_take_it.,to_inject_it,E,stupid
35,39GAF6DQWR1ARJ7XNBMYRMZFL911VF,1,23,"English","Yes",Trial8,2 28-lucky-CnC-E CnC Eve_bought_a_raffle_ticket._ She_won_the_first_prize. 7 lucky_enough She_won_a_consolation_prize. to_win_the_first_prize E,8,2,28-lucky-CnC-E,CnC,Eve_bought_a_raffle_ticket._,She_won_the_first_prize.,7,lucky_enough,She_won_a_consolation_prize.,to_win_the_first_prize,E,lucky
13,3KOPY89HM83XARLITQMYCR3IO683JO,1,30,"english","Yes",Trial8,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,8,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na,ecstatic
93,38BQUHLA9W1CXOKPFLJIGMTANRYOM7,8,38,"english","Yes",Trial8,9 59-mean-CxC-noE CxC Jack's_daughter_is_lactose_intolerant. He_gave_her_a_milk_shake. 5 mean He_gave_her_an_ice_tea. to_give_her_a_milk_shake noE,8,9,59-mean-CxC-noE,CxC,Jack's_daughter_is_lactose_intolerant.,He_gave_her_a_milk_shake.,5,mean,He_gave_her_an_ice_tea.,to_give_her_a_milk_shake,noE,mean
73,3ND9UOO81K30WFB66V9DX3R7QO7WLP,11,43,"Korean%2C+English","Yes",Trial8,12 5-smart-CnC-noE CnC Jane's_computer_was_hacked. She_changed_her_passwords_immediately. 2 smart She_kept_using_the_same_passwords. to_change_her_passwords_immediately noE,8,12,5-smart-CnC-noE,CnC,Jane's_computer_was_hacked.,She_changed_her_passwords_immediately.,2,smart,She_kept_using_the_same_passwords.,to_change_her_passwords_immediately,noE,smart
28,3TS1AR6UQQFZ6809CCY3AAN601DF72,3,52,"English","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
67,3DYGAII7PL9L33UIME3EMVI57XSPQD,11,43,"English","Yes",Trial8,12 41-foolish-CnC-E CnC Kate's_doctor_told_her_to_lose_weight. She_ignored_him. 7 foolish_enough She_listened_to_him. to_ignore_him E,8,12,41-foolish-CnC-E,CnC,Kate's_doctor_told_her_to_lose_weight.,She_ignored_him.,7,foolish_enough,She_listened_to_him.,to_ignore_him,E,foolish
115,3O7L7BFSHEQ4PEH90SIUJHSF2G9EIE,8,34,"English","Yes",Trial8,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,8,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
128,3OVHNO1VE62LSYSJ41VWDUDKYH9ZD2,6,37,"english","Yes",Trial8,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 2 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,8,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,2,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na,manage
48,3U088ZLJVKUNZJMKH2NUZJZJNQWW0G,1,34,"english","Yes",Trial8,2 9-stupid-CxC-noE CxC Zack_was_sitting_in_the_bath_tub. He_used_the_hair_dryer. 6 stupid He_was_far_away_from_all_electrical_appliances. to_use_the_hair_dryer noE,8,2,9-stupid-CxC-noE,CxC,Zack_was_sitting_in_the_bath_tub.,He_used_the_hair_dryer.,6,stupid,He_was_far_away_from_all_electrical_appliances.,to_use_the_hair_dryer,noE,stupid
76,3UJ1CZ6IZHQTN9RCU3J5JPSPYLB5SV,6,58,"English","Yes",Trial8,7 10-stupid-CnC-E CnC Zack_was_offered_some_contaminated_heroin. He_injected_it. 7 stupid_enough He_refused_to_take_it. to_inject_it E,8,7,10-stupid-CnC-E,CnC,Zack_was_offered_some_contaminated_heroin.,He_injected_it.,7,stupid_enough,He_refused_to_take_it.,to_inject_it,E,stupid
79,3QFUFYSY9YG2NLIQAE0W7Y3W9ZNF4I,7,32,"English","Yes",Trial8,8 56-mean-CxC-noE CxC Jack_didn't_like_the_movie_his_wife_was_watching. He_turned_off_the_movie. 4 mean He_still_watched_it_with_her. to_turn_off_the_movie noE,8,8,56-mean-CxC-noE,CxC,Jack_didn't_like_the_movie_his_wife_was_watching.,He_turned_off_the_movie.,4,mean,He_still_watched_it_with_her.,to_turn_off_the_movie,noE,mean
81,3NS0A6KXC49O4I2A6RW4JFGHB9PZGC,10,41,"English+","Yes",Trial8,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,8,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na,forgot
57,3634BBTX0OVWVSH5V3201ZDFEHOFIX,8,31,"English","Yes",Trial8,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 3 sad She_shared_an_apartment_with_some_friends. to_live_alone na,8,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,3,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na,sad
60,32SVAV9L3FAM9YIEZK9LJS0ZYJEA3F,11,23,"English","Yes",Trial8,12 51-rude-CxC-noE CxC Ann_was_eating_pasta_with_her_friends. She_used_her_fingers. 1 rude She_was_using_a_fork. to_use_her_fingers noE,8,12,51-rude-CxC-noE,CxC,Ann_was_eating_pasta_with_her_friends.,She_used_her_fingers.,1,rude,She_was_using_a_fork.,to_use_her_fingers,noE,rude
133,33JKGHPFYCVUF3KDE6J51XT5XHUNMS,5,45,"english","Yes",Trial8,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,8,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na,ecstatic
132,3F6HPJW4JD1UVTPYWPR8I7SYKOHW21,6,65,"English","Yes",Trial8,7 10-stupid-CnC-E CnC Zack_was_offered_some_contaminated_heroin. He_injected_it. 7 stupid_enough He_refused_to_take_it. to_inject_it E,8,7,10-stupid-CnC-E,CnC,Zack_was_offered_some_contaminated_heroin.,He_injected_it.,7,stupid_enough,He_refused_to_take_it.,to_inject_it,E,stupid
32,3M68NM076H8D5YRDKXT5LL1T8E56RQ,2,33,"english","Yes",Trial8,3 2-smart-CxC-E CxC Jane_saw_a_man_with_a_gun. She_called_the_police. 5 smart_enough She_did_nothing. to_call_the_police E,8,3,2-smart-CxC-E,CxC,Jane_saw_a_man_with_a_gun.,She_called_the_police.,5,smart_enough,She_did_nothing.,to_call_the_police,E,smart
89,3RSDURM96ANQFEWE4A4X55M3SZ7YE4,9,33,"English","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
105,3EWIJTFFVO8TIJ0TW2TODDSJGMS0E5,11,54,"English","Yes",Trial8,12 51-rude-CxC-noE CxC Ann_was_eating_pasta_with_her_friends. She_used_her_fingers. 5 rude She_was_using_a_fork. to_use_her_fingers noE,8,12,51-rude-CxC-noE,CxC,Ann_was_eating_pasta_with_her_friends.,She_used_her_fingers.,5,rude,She_was_using_a_fork.,to_use_her_fingers,noE,rude
45,379J5II41OH6FFPFLVF7BXK7JK3LEZ,7,30,"English","Yes",Trial8,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,8,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na,forgot
58,3M0NZ3JDP1ZQOLDQPVDDFIPSL0CZ5V,8,31,"English","Yes",Trial8,9 28-lucky-CxC-noE CxC Eve_has_a_5th_grade_education. She_got_a_minimum_wage_job 5 lucky She_can't_get_a_job. to_get_a_minimum_wage_job noE,8,9,28-lucky-CxC-noE,CxC,Eve_has_a_5th_grade_education.,She_got_a_minimum_wage_job,5,lucky,She_can't_get_a_job.,to_get_a_minimum_wage_job,noE,lucky
17,3WETL7AQWT9P3S6X4OI4BHKD65D352,8,22,"English","Yes",Trial8,9 13-fortunate-CnC-E CnC Sue_was_bitten_by_a_shark. She_got_away_with_a_few_cuts. 6 fortunate_enough She_lost_a_leg. to_get_away_with_a_few_cuts E,8,9,13-fortunate-CnC-E,CnC,Sue_was_bitten_by_a_shark.,She_got_away_with_a_few_cuts.,6,fortunate_enough,She_lost_a_leg.,to_get_away_with_a_few_cuts,E,fortunate
9,3S06PH7KSR5OX27BWQM4L0T8L2Y1DH,11,31,"English","Yes",Trial8,12 17-fortunate-CxC-E CxC Sue_needed_a_present_for_her_sick_friend. She_had_a_flower_bouquet. 2 fortunate_enough She_didn't_have_anything. to_have_a_flower_bouquet E,8,12,17-fortunate-CxC-E,CxC,Sue_needed_a_present_for_her_sick_friend.,She_had_a_flower_bouquet.,2,fortunate_enough,She_didn't_have_anything.,to_have_a_flower_bouquet,E,fortunate
47,31JLPPHS2UVBB2CF93E3KNK4N0IO3S,8,25,"English","Yes",Trial8,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 2 sad She_shared_an_apartment_with_some_friends. to_live_alone na,8,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,2,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na,sad
88,3SB4CE2TJVWYPWPSJ9G9Q8P35EDXA0,10,40,"English","Yes",Trial8,11 59-mean-CxC-E CxC Jack's_daughter_is_lactose_intolerant. He_gave_her_a_milk_shake. 5 mean_enough He_gave_her_an_ice_tea. to_give_her_a_milk_shake E,8,11,59-mean-CxC-E,CxC,Jack's_daughter_is_lactose_intolerant.,He_gave_her_a_milk_shake.,5,mean_enough,He_gave_her_an_ice_tea.,to_give_her_a_milk_shake,E,mean
95,3MMN5BL1WZ5NBZR3WNZQSJVZS043MT,0,20,"English","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
24,3WJ1OXY92AH8AVOKB14HA98AE578A6,7,34,"English","Yes",Trial8,8 49-rude-CxC-noE CxC Ann's_neighbor_greeted_her. She_ignored_him. 2 rude She_greeted_him_back. to_ignore_him noE,8,8,49-rude-CxC-noE,CxC,Ann's_neighbor_greeted_her.,She_ignored_him.,2,rude,She_greeted_him_back.,to_ignore_him,noE,rude
30,31HQ4X3T3SB7PYUXMQZC0EOMKBBLSZ,1,36,"English","Yes",Trial8,2 9-stupid-CxC-noE CxC Zack_was_sitting_in_the_bath_tub. He_used_the_hair_dryer. 4 stupid He_was_far_away_from_all_electrical_appliances. to_use_the_hair_dryer noE,8,2,9-stupid-CxC-noE,CxC,Zack_was_sitting_in_the_bath_tub.,He_used_the_hair_dryer.,4,stupid,He_was_far_away_from_all_electrical_appliances.,to_use_the_hair_dryer,noE,stupid
125,3TK8OJTYM1MD8BQZ8DXOSIHDOP7PV7,3,22,"English","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
99,3GLB5JMZFXWL1HXEE977SNXENRGDGS,11,26,"English","Yes",Trial8,12 17-fortunate-CxC-E CxC Sue_needed_a_present_for_her_sick_friend. She_had_a_flower_bouquet. 6 fortunate_enough She_didn't_have_anything. to_have_a_flower_bouquet E,8,12,17-fortunate-CxC-E,CxC,Sue_needed_a_present_for_her_sick_friend.,She_had_a_flower_bouquet.,6,fortunate_enough,She_didn't_have_anything.,to_have_a_flower_bouquet,E,fortunate
112,3WAKVUDHUWHOPQXZ71T2WAO9AOT7UU,8,36,"english","Yes",Trial8,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,8,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
80,30X31N5D63RQTF3TPZAMR08BQZFSAR,0,25,"English","Yes",Trial8,1 27-lucky-CxC-E CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 7 lucky_enough She_lost_out_to_the_other_woman. to_be_chosen E,8,1,27-lucky-CxC-E,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,7,lucky_enough,She_lost_out_to_the_other_woman.,to_be_chosen,E,lucky
91,3MH9DQ757WD7IJ8004XW2N129REGU8,2,27,"English","Yes",Trial8,3 2-smart-CxC-E CxC Jane_saw_a_man_with_a_gun. She_called_the_police. 5 smart_enough She_did_nothing. to_call_the_police E,8,3,2-smart-CxC-E,CxC,Jane_saw_a_man_with_a_gun.,She_called_the_police.,5,smart_enough,She_did_nothing.,to_call_the_police,E,smart
51,3EFE17QCRC6532B7V5KE8MVF3U7HST,4,31,"English","Yes",Trial8,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,8,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na,proud
103,3EF8EXOTT1W10O736M8FOYOLQMXJ1F,2,38,"English","Yes",Trial8,3 18-fortunate-CxC-noE CxC Sue_needed_to_get_some_rest. She_fell_asleep. 5 fortunate She_just_couldn't_get_any_sleep. to_fall_asleep noE,8,3,18-fortunate-CxC-noE,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,5,fortunate,She_just_couldn't_get_any_sleep.,to_fall_asleep,noE,fortunate
74,33SA9F9TRXVMQ91EP9M9K81NHRBWE7,3,34,"English","Yes",Trial8,4 27-lucky-CxC-noE CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 6 lucky She_lost_out_to_the_other_woman. to_be_chosen noE,8,4,27-lucky-CxC-noE,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,6,lucky,She_lost_out_to_the_other_woman.,to_be_chosen,noE,lucky
49,33OOO72IVHMF1UD6YDB370ULSLHCT5,2,24,"English","Yes",Trial8,3 2-smart-CxC-E CxC Jane_saw_a_man_with_a_gun. She_called_the_police. 5 smart_enough She_did_nothing. to_call_the_police E,8,3,2-smart-CxC-E,CxC,Jane_saw_a_man_with_a_gun.,She_called_the_police.,5,smart_enough,She_did_nothing.,to_call_the_police,E,smart
43,31EUONYN2V4VNBEYTDK93ICNEKGVO1,9,24,"English","Yes",Trial8,10 30-lucky-CnC-E CnC Eve_was_in_a_car_accident. She_got_away_unscathed. 7 lucky_enough She_got_badly_hurt. to_get_away_unscathed E,8,10,30-lucky-CnC-E,CnC,Eve_was_in_a_car_accident.,She_got_away_unscathed.,7,lucky_enough,She_got_badly_hurt.,to_get_away_unscathed,E,lucky
110,3FFJ6VRIL1P5YO2FSLJFYSQB8F4I01,3,28,"English","Yes",Trial8,4 22-brave-CnC-noE CnC Greg_saw_a_man_hit_a_dog. He_stood_up_to_the_man. 7 brave He_walked_away. to_stand_up_to_the_man noE,8,4,22-brave-CnC-noE,CnC,Greg_saw_a_man_hit_a_dog.,He_stood_up_to_the_man.,7,brave,He_walked_away.,to_stand_up_to_the_man,noE,brave
18,3ZQIG0FLQEH3SKN0KZBJKCP9HMGVWE,3,28,"English","Yes",Trial8,4 27-lucky-CxC-noE CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 5 lucky She_lost_out_to_the_other_woman. to_be_chosen noE,8,4,27-lucky-CxC-noE,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,5,lucky,She_lost_out_to_the_other_woman.,to_be_chosen,noE,lucky
7,32UTUBMZ7GXB4HPPP8FNXYCO7LXVBX,2,30,"English","Yes",Trial8,3 56-mean-CnC-E CnC Jack_saw_a_hungry_dog. He_pretended_to_have_food_for_him. 6 mean_enough He_walked_away. to_pretend_to_have_food_for_him E,8,3,56-mean-CnC-E,CnC,Jack_saw_a_hungry_dog.,He_pretended_to_have_food_for_him.,6,mean_enough,He_walked_away.,to_pretend_to_have_food_for_him,E,mean
33,33F859I566E6MGU5KJYJIXLFZ6NBHO,0,22,"english","Yes",Trial8,1 27-lucky-CxC-E CxC Eve_was_a_finalist_in_The_Bachelor. She_was_chosen. 7 lucky_enough She_lost_out_to_the_other_woman. to_be_chosen E,8,1,27-lucky-CxC-E,CxC,Eve_was_a_finalist_in_The_Bachelor.,She_was_chosen.,7,lucky_enough,She_lost_out_to_the_other_woman.,to_be_chosen,E,lucky
107,37ZHEEHM6WN4QWKGSHX191Y9XBF73S,3,38,"English","Yes",Trial8,4 1-smart-CnC-E CnC Jane_wanted_to_get_a_good_job. She_got_her_high_school_degree. 5 smart_enough She_dropped_out_of_high_school. to_get_her_high_school_degree E,8,4,1-smart-CnC-E,CnC,Jane_wanted_to_get_a_good_job.,She_got_her_high_school_degree.,5,smart_enough,She_dropped_out_of_high_school.,to_get_her_high_school_degree,E,smart
