workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,Condition2
58,3G5F9DBFOPYLVUSBP0PJJ9FM2UGHV5,13,24,"English","Yes",Trial9,14 55-mean-CnD CnD Jack_walked_past_an_old_man_with_a_cane. He_helped_him_across_the_street. 1 mean,9,14,55-mean-CnD,CnD,Jack_walked_past_an_old_man_with_a_cane.,He_helped_him_across_the_street.,1,mean,Cn
96,30OG32W0SUCW3FS0X8VMOPOWOBMNEE,9,55,"English","Yes",Trial9,10 1-smart-CnC CnC Jane_wanted_to_get_a_good_job. She_got_her_high_school_degree. 7 smart,9,10,1-smart-CnC,CnC,Jane_wanted_to_get_a_good_job.,She_got_her_high_school_degree.,7,smart,Cn
24,3VBEN272MK0R36GWBZ2WNMJEOQ9SGC,23,32,"English","Yes",Trial9,24 26-lucky-CnC CnC Eve_was_going_to_Hawaii_on_vacation. She_got_a_room_with_a_view_of_the_beach. 5 lucky,9,24,26-lucky-CnC,CnC,Eve_was_going_to_Hawaii_on_vacation.,She_got_a_room_with_a_view_of_the_beach.,5,lucky,Cn
2,3SITXWYCNVA386UKPNG5LJ99NSIXB7,13,39,"English","Yes",Trial9,14 8-stupid-CnD CnD Zack_left_the_bar_drunk. He_called_a_taxi. 1 stupid,9,14,8-stupid-CnD,CnD,Zack_left_the_bar_drunk.,He_called_a_taxi.,1,stupid,Cn
177,3IO1LGZLK9Y7NTCHLON5U46OII068P,15,41,"English","Yes",Trial9,16 31-wise-CxD CxD Paul_bought_some_heroin_from_a_street_dealer. He_asked_about_the_return_policy. 2 wise,9,16,31-wise-CxD,CxD,Paul_bought_some_heroin_from_a_street_dealer.,He_asked_about_the_return_policy.,2,wise,Cx
88,3018Q3ZVOIRES03GAAAH1Q3F4TDARU,15,33,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,16,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
178,3KKG4CDWKIZTMBRD7S04X2HL6XC94W,3,27,"English%2C+Chinese%2C+Spanish","Yes",Trial9,4 21-brave-CnC CnC Greg_had_a_traumatic_experience_in_the_war. He_talked_about_what_he_went_through. 7 brave,9,4,21-brave-CnC,CnC,Greg_had_a_traumatic_experience_in_the_war.,He_talked_about_what_he_went_through.,7,brave,Cn
197,3OHYZ19UGC6BVNB0IITD7VYAT6TOAZ,10,31,"english","Yes",Trial9,11 43-polite-CxD CxD Chad_was_in_a_meeting_with_his_boss. He_closed_his_eyes. 1 polite,9,11,43-polite-CxD,CxD,Chad_was_in_a_meeting_with_his_boss.,He_closed_his_eyes.,1,polite,Cx
35,3X4JMASXCMAVBGO9MBRYC5MYDLYB0R,1,26,"English","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,2,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
214,3WT783CTPBIF58JPYRKI76OZMAWCBM,3,24,"english","Yes",Trial9,4 52-rude-CnC CnC Ann_was_standing_in_front_of_her_friend's_door. She_was_eavesdropping. 7 rude,9,4,52-rude-CnC,CnC,Ann_was_standing_in_front_of_her_friend's_door.,She_was_eavesdropping.,7,rude,Cn
171,37UEWGM5HT9IYCQGERHOQPAC0Z81RY,5,32,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,6,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
264,3R5F3LQFV2LCWVJ8UA9COOPJ2R0ZOB,16,22,"english","Yes",Trial9,17 26-lucky-CxC CxC Eve_sold_her_house_in_a_recession. She_broke_even. 7 lucky,9,17,26-lucky-CxC,CxC,Eve_sold_her_house_in_a_recession.,She_broke_even.,7,lucky,Cx
262,3OS4RQUCR9GM8K3ZPTAJFC92JNOFB0,22,53,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,23,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
94,3RANCT1ZVFIBR20PKI5I1CA5TA2UBD,19,27,"English","Yes",Trial9,20 9-stupid-CxD CxD Zack_had_wet_hair. He_used_the_hair_dryer. 1 stupid,9,20,9-stupid-CxD,CxD,Zack_had_wet_hair.,He_used_the_hair_dryer.,1,stupid,Cx
255,3R6BYFZZP7DTLN60UP21490U2QBXFQ,6,25,"english","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,7,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
8,3P4RDNWND57C0U31ETTLGX577KPIJF,16,56,"English","Yes",Trial9,filler filler2Yes na Liv_was_having_a_birthday_party. She_bought_a_cake_for_her_party. 7 true,9,17,filler2Yes,na,Liv_was_having_a_birthday_party.,She_bought_a_cake_for_her_party.,7,true,na
216,3PJ71Z61R43CUCUUKAH2Z4AIUD319C,11,53,"English","Yes",Trial9,12 18-fortunate-CnC CnC Sue_had_a_backstage_pass_for_a_Beyonce_concert. She_got_to_chat_with_Beyonce. 6 fortunate,9,12,18-fortunate-CnC,CnC,Sue_had_a_backstage_pass_for_a_Beyonce_concert.,She_got_to_chat_with_Beyonce.,6,fortunate,Cn
149,3V0Z7YWSIY1HG4PT6FMCW59KDBZ2V9,0,26,"English","Yes",Trial9,filler filler2Yes na Liv_was_having_a_birthday_party. She_bought_a_cake_for_her_party. 7 true,9,1,filler2Yes,na,Liv_was_having_a_birthday_party.,She_bought_a_cake_for_her_party.,7,true,na
196,37U1UTWH9VN09CA1DCQ35ZXKE5E8RP,22,32,"English","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,23,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
129,3NKQQ8O39Y646ZY9YEWOW2Y5WVFDU4,15,55,"English","Yes",Trial9,16 31-wise-CxD CxD Paul_bought_some_heroin_from_a_street_dealer. He_asked_about_the_return_policy. 1 wise,9,16,31-wise-CxD,CxD,Paul_bought_some_heroin_from_a_street_dealer.,He_asked_about_the_return_policy.,1,wise,Cx
120,37QW5D2ZRGNCARAES1Q8V92G07X8SD,20,23,"English","Yes",Trial9,filler filler2Yes na Liv_was_having_a_birthday_party. She_bought_a_cake_for_her_party. 7 true,9,21,filler2Yes,na,Liv_was_having_a_birthday_party.,She_bought_a_cake_for_her_party.,7,true,na
36,3FPRZHYEPY861MLCAF0HFFECJP03VM,21,25,"English","Yes",Trial9,22 6-smart-CnC CnC Jane_parked_her_car. She_turned_off_the_lights. 6 smart,9,22,6-smart-CnC,CnC,Jane_parked_her_car.,She_turned_off_the_lights.,6,smart,Cn
179,3TUI152ZZBOIMBBG1CSOLZ074D71QY,18,51,"english","Yes",Trial9,19 10-stupid-CnC CnC Zack_was_offered_some_contaminated_heroin. He_injected_it. 7 stupid,9,19,10-stupid-CnC,CnC,Zack_was_offered_some_contaminated_heroin.,He_injected_it.,7,stupid,Cn
144,3Z7VU45IPYIR03C7O8B1CSCB9GS1ZS,17,40,"English","Yes",Trial9,18 53-rude-CnC CnC Ann_had_insulted_her_husband. She_laughed_at_his_tears. 6 rude,9,18,53-rude-CnC,CnC,Ann_had_insulted_her_husband.,She_laughed_at_his_tears.,6,rude,Cn
268,3300DTYQT2IH6C5SD0N3SJJ1TMBEQU,23,37,"English","Yes",Trial9,24 20-brave-CnD CnD Greg_witnessed_a_knife_fight. He_watched_from_a_safe_distance. 4 brave,9,24,20-brave-CnD,CnD,Greg_witnessed_a_knife_fight.,He_watched_from_a_safe_distance.,4,brave,Cn
66,37TRT2X24QS2DMPV8J14UA1UCU5JB7,9,32,"English","Yes",Trial9,10 14-fortunate-CnC CnC Sue_just_bought_a_new_car. She_got_a_discount. 7 fortunate,9,10,14-fortunate-CnC,CnC,Sue_just_bought_a_new_car.,She_got_a_discount.,7,fortunate,Cn
142,37UEWGM5HT9IYCQGERHOQPAC0Z8R1O,17,51,"English","Yes",Trial9,18 27-lucky-CxD CxD Eve_was_called_in_for_jury_duty. She_was_chosen. 2 lucky,9,18,27-lucky-CxD,CxD,Eve_was_called_in_for_jury_duty.,She_was_chosen.,2,lucky,Cx
91,308XBLVESI5JBA88GOADW1NLMBZRB7,4,37,"Englidh","Yes",Trial9,5 46-polite-CnD CnD Chad_was_standing_in_front_of_his_friend's_door. He_was_eavesdropping. 1 polite,9,5,46-polite-CnD,CnD,Chad_was_standing_in_front_of_his_friend's_door.,He_was_eavesdropping.,1,polite,Cn
228,36PW28KO4ZXPJWYBO4QH2J4WP4PAEJ,2,39,"English","Yes",Trial9,3 19-brave-CnC CnC Greg_saw_a_child_drowning_in_a_river. He_jumped_into_the_river. 6 brave,9,3,19-brave-CnC,CnC,Greg_saw_a_child_drowning_in_a_river.,He_jumped_into_the_river.,6,brave,Cn
70,3URFVVM165J79035QWLLNUH8KDPUZK,5,33,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,6,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
117,3I3WADAZ9Q5EPHZJNM2WZKIO1SUO5V,13,33,"english","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,14,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
93,3QBD8R3Z21KWTYVJ9HJMUSCA1WZO4Q,18,39,"English","Yes",Trial9,19 21-brave-CxD CxD Greg_was_asked_to_mow_his_neighbor's_lawn. He_took_the_job. 1 brave,9,19,21-brave-CxD,CxD,Greg_was_asked_to_mow_his_neighbor's_lawn.,He_took_the_job.,1,brave,Cx
100,3X87C8JFV6CIGVAAEV78H0NGUDLSQA,11,60,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 3 true,9,12,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,3,true,na
221,3WETL7AQWT9P3S6X4OI4BHKD61Z35G,9,38,"english","Yes",Trial9,10 1-smart-CnC CnC Jane_wanted_to_get_a_good_job. She_got_her_high_school_degree. 7 smart,9,10,1-smart-CnC,CnC,Jane_wanted_to_get_a_good_job.,She_got_her_high_school_degree.,7,smart,Cn
44,37FMASSAYCS6IB5PQ1G4I9MUZFJBIQ,20,31,"english","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,21,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
247,31IBVUNM9S01HY15UA1JGO39MF7VFP,15,25,"English","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,16,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
261,35DR22AR5DLY5BQ7AU1Z30BXZ1BX3O,7,38,"English","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,8,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
122,3E7TUJ2EGCN6M7A6031X06BRJBAD9K,23,63,"English","Yes",Trial9,24 26-lucky-CnC CnC Eve_was_going_to_Hawaii_on_vacation. She_got_a_room_with_a_view_of_the_beach. 7 lucky,9,24,26-lucky-CnC,CnC,Eve_was_going_to_Hawaii_on_vacation.,She_got_a_room_with_a_view_of_the_beach.,7,lucky,Cn
198,3JZQSN0I3QBIZ1BA5F2XGN0ZZ1LGFP,17,28,"English","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,18,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
31,3H7XDTSHKCSKANX5V4CXKBMZU4BGWN,17,56,"english","Yes",Trial9,18 32-wise-CxC CxC Paul_was_being_mugged. He_started_yelling_loudly. 7 wise,9,18,32-wise-CxC,CxC,Paul_was_being_mugged.,He_started_yelling_loudly.,7,wise,Cx
250,3IOEN3P9S7KPCTSWM3EQFUJG4DZ61C,17,24,"English","Yes",Trial9,18 12-stupid-CxD CxD Zack_was_hungry. He_drank_a_milk_shake. 5 stupid,9,18,12-stupid-CxD,CxD,Zack_was_hungry.,He_drank_a_milk_shake.,5,stupid,Cx
104,3D4CH1LGEAU9YRKX2T256REOW3Q9GQ,22,32,"english","Yes",Trial9,filler filler2Yes na Liv_was_having_a_birthday_party. She_bought_a_cake_for_her_party. 7 true,9,23,filler2Yes,na,Liv_was_having_a_birthday_party.,She_bought_a_cake_for_her_party.,7,true,na
194,3ZR9AIQJUBABQH307WHB4RGS3UO04J,14,31,"English","Yes",Trial9,15 55-mean-CxC CxC Jack's_wife_is_on_a_strict_diet. He_baked_a_cake_for_her. 5 mean,9,15,55-mean-CxC,CxC,Jack's_wife_is_on_a_strict_diet.,He_baked_a_cake_for_her.,5,mean,Cx
12,3X4JMASXCMAVBGO9MBRYC5MYDM60BQ,5,29,"English","Yes",Trial9,6 35-wise-CxC CxC Paul_was_asked_to_commit_a_crime. He_refused. 5 wise,9,6,35-wise-CxC,CxC,Paul_was_asked_to_commit_a_crime.,He_refused.,5,wise,Cx
219,3MRNMEIQW571N9BFP04N5F2MJ5UDLK,22,45,"english","Yes",Trial9,filler filler2Yes na Liv_was_having_a_birthday_party. She_bought_a_cake_for_her_party. 7 true,9,23,filler2Yes,na,Liv_was_having_a_birthday_party.,She_bought_a_cake_for_her_party.,7,true,na
38,3KB8R4ZV1E8SMKZU0DG1XX9EK3WBG5,14,35,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,15,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
103,3L4PIM1GQTHFOI1JQGOX4CLM7LPRYW,23,33,"english","Yes",Trial9,filler filler1No na Ross_graduated_from_college_yesterday. He_was_an_excellent_student. 1 true,9,24,filler1No,na,Ross_graduated_from_college_yesterday.,He_was_an_excellent_student.,1,true,na
62,3M1CVSFP606EGZOGXVLHW0TA88KQAK,13,21,"English","Yes",Trial9,14 16-fortunate-CnC CnC Sue_was_training_to_become_a_dancer. She_had_a_great_sense_of_rhythm. 5 fortunate,9,14,16-fortunate-CnC,CnC,Sue_was_training_to_become_a_dancer.,She_had_a_great_sense_of_rhythm.,5,fortunate,Cn
121,3N4BPTXIO8TCK54JQVIB0FTVG5KKUY,14,22,"English+and+Cantonese","Yes",Trial9,15 55-mean-CxC CxC Jack's_wife_is_on_a_strict_diet. He_baked_a_cake_for_her. 3 mean,9,15,55-mean-CxC,CxC,Jack's_wife_is_on_a_strict_diet.,He_baked_a_cake_for_her.,3,mean,Cx
134,3EA3QWIZ4IW6EXZ6QN7PI3SG5NPITV,3,30,"English","Yes",Trial9,4 10-stupid-CnD CnD Zack_was_offered_some_contaminated_heroin. He_refused_to_take_it. 1 stupid,9,4,10-stupid-CnD,CnD,Zack_was_offered_some_contaminated_heroin.,He_refused_to_take_it.,1,stupid,Cn
243,3ZY8KE4ISJ4Y8NRE8QCDSN7NTILVQQ,7,24,"English","Yes",Trial9,8 53-rude-CxC CxC Ann_was_introduced_to_Samuel. She_frowned. 5 rude,9,8,53-rude-CxC,CxC,Ann_was_introduced_to_Samuel.,She_frowned.,5,rude,Cx
28,32ZKVD547FORS8N65Y9HE3K5GYSB3Y,19,32,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,20,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
165,3JJVG1YBEBYU6NAAJHXAT0IPUUJB5O,16,30,"English","Yes",Trial9,17 7-stupid-CxD CxD Zack_wanted_to_get_a_good_job. He_went_to_school. 1 stupid,9,17,7-stupid-CxD,CxD,Zack_wanted_to_get_a_good_job.,He_went_to_school.,1,stupid,Cx
87,3I3WADAZ9Q5EPHZJNM2WZKIO1T2O55,21,31,"English","Yes",Trial9,22 6-smart-CnC CnC Jane_parked_her_car. She_turned_off_the_lights. 7 smart,9,22,6-smart-CnC,CnC,Jane_parked_her_car.,She_turned_off_the_lights.,7,smart,Cn
225,3VSOLARPKBA84F897EVLNXPFSYP39G,23,30,"english","Yes",Trial9,24 33-wise-CnC CnC Paul_ran_a_marathon_on_Sunday. He_went_to_bed_early_the_night_before. 7 wise,9,24,33-wise-CnC,CnC,Paul_ran_a_marathon_on_Sunday.,He_went_to_bed_early_the_night_before.,7,wise,Cn
259,39PAAFCODM1B03J6PU68XSIADPKVT4,22,22,"English","Yes",Trial9,23 44-polite-CnC CnC Chad_met_his_neighbor_for_the_first_time. He_asked_about_his_children. 6 polite,9,23,44-polite-CnC,CnC,Chad_met_his_neighbor_for_the_first_time.,He_asked_about_his_children.,6,polite,Cn
233,3STRJBFXOWSXKSPUQQS1VJ7TXRDKT7,11,48,"English","Yes",Trial9,12 1-smart-CnD CnD Jane_wanted_to_get_a_good_job. She_dropped_out_of_high_school. 3 smart,9,12,1-smart-CnD,CnD,Jane_wanted_to_get_a_good_job.,She_dropped_out_of_high_school.,3,smart,Cn
263,3DY4FPOOA1PYKO6EL51DXDHSP4NVRR,13,27,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,14,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
187,3MTMREQS4VJJ0WK294KNOPBWW92WAV,15,27,"English","Yes",Trial9,16 31-wise-CxD CxD Paul_bought_some_heroin_from_a_street_dealer. He_asked_about_the_return_policy. 1 wise,9,16,31-wise-CxD,CxD,Paul_bought_some_heroin_from_a_street_dealer.,He_asked_about_the_return_policy.,1,wise,Cx
137,3VW6495TLJ1OLJD54BGRC8EJA85YY6,1,35,"English","Yes",Trial9,2 60-mean-CxC CxC Jack_didn't_want_to_wait_his_turn. He_cut_the_line. 5 mean,9,2,60-mean-CxC,CxC,Jack_didn't_want_to_wait_his_turn.,He_cut_the_line.,5,mean,Cx
136,3TXMY6UCAEP29ELEH9H82VJY8B5QCM,22,28,"English","Yes",Trial9,23 44-polite-CnC CnC Chad_met_his_neighbor_for_the_first_time. He_asked_about_his_children. 7 polite,9,23,44-polite-CnC,CnC,Chad_met_his_neighbor_for_the_first_time.,He_asked_about_his_children.,7,polite,Cn
37,32VNZTT0A75ZQBNZ190QONHFCKRR4C,20,30,"english","Yes",Trial9,21 40-foolish-CnD CnD Kate's_favorite_shampoo_was_on_sale. She_bought_two_bottles. 1 foolish,9,21,40-foolish-CnD,CnD,Kate's_favorite_shampoo_was_on_sale.,She_bought_two_bottles.,1,foolish,Cn
33,3UN61F00HWQHMURZFEJ0TFNTCGMR5H,4,27,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,5,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
251,39LOEL67OS68QAPZ2MP7N1U48S738R,21,26,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,22,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
46,3EFVCAY5L3AJBORO57HU38BT4PTJ8J,13,24,"english","Yes",Trial9,14 4-smart-CxD CxD Jane_hates_keeping_track_of_time. She_bought_a_watch. 7 smart,9,14,4-smart-CxD,CxD,Jane_hates_keeping_track_of_time.,She_bought_a_watch.,7,smart,Cx
18,3T111IHZ5ER0NHTBI4WH5VSVYC5R98,17,22,"English","Yes",Trial9,18 12-stupid-CxD CxD Zack_was_hungry. He_drank_a_milk_shake. 1 stupid,9,18,12-stupid-CxD,CxD,Zack_was_hungry.,He_drank_a_milk_shake.,1,stupid,Cx
226,32SVAV9L3FAM9YIEZK9LJS0ZYG73AV,7,58,"English","Yes",Trial9,8 55-mean-CnC CnC Jack_walked_past_an_old_man_with_a_cane. He_pushed_the_man. 7 mean,9,8,55-mean-CnC,CnC,Jack_walked_past_an_old_man_with_a_cane.,He_pushed_the_man.,7,mean,Cn
54,32ZKVD547FORS8N65Y9HE3K5GYS3BQ,2,45,"English","Yes",Trial9,3 16-fortunate-CxC CxC Sue_doesn't_like_to_clean. She_had_a_tiny_apartment. 2 fortunate,9,3,16-fortunate-CxC,CxC,Sue_doesn't_like_to_clean.,She_had_a_tiny_apartment.,2,fortunate,Cx
123,3180JW2OT4D0O68M79ARRO122ZSJ5H,7,28,"English","Yes",Trial9,8 32-wise-CnD CnD Paul_went_on_a_long_hike. He_wore_his_flip-flops. 6 wise,9,8,32-wise-CnD,CnD,Paul_went_on_a_long_hike.,He_wore_his_flip-flops.,6,wise,Cn
227,3DI28L7YXAFTP8LBSLXORIBTLBRE19,7,28,"English","Yes",Trial9,filler filler1No na Claire_was_knitting_a_sweater. She_was_using_red_yarn. 1 true,9,8,filler1No,na,Claire_was_knitting_a_sweater.,She_was_using_red_yarn.,1,true,na
23,3STRJBFXOWSXKSPUQQS1VJ7TXRETKH,18,24,"English%2FSpanish","Yes",Trial9,filler filler1No na Ross_graduated_from_college_yesterday. He_was_an_excellent_student. 3 true,9,19,filler1No,na,Ross_graduated_from_college_yesterday.,He_was_an_excellent_student.,3,true,na
135,3A1COHJ8NJWNKIWYH7E9RVVERXP8H3,1,22,"English","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,2,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
106,3KRVW3HTZNMRVGCIM20R0R3BKDUSMV,21,48,"English","Yes",Trial9,filler filler2Yes na Liv_was_having_a_birthday_party. She_bought_a_cake_for_her_party. 7 true,9,22,filler2Yes,na,Liv_was_having_a_birthday_party.,She_bought_a_cake_for_her_party.,7,true,na
124,39O5D9O87TTA2DFCJY5CPNQNYJS3CX,1,23,"English","Yes",Trial9,2 10-stupid-CxD CxD Zack_was_drinking_a_glass_of_wine. He_took_a_sip. 1 stupid,9,2,10-stupid-CxD,CxD,Zack_was_drinking_a_glass_of_wine.,He_took_a_sip.,1,stupid,Cx
81,30MVJZJNHMEJPTAYAZN83464OVBJ98,14,32,"English","Yes",Trial9,15 55-mean-CxC CxC Jack's_wife_is_on_a_strict_diet. He_baked_a_cake_for_her. 5 mean,9,15,55-mean-CxC,CxC,Jack's_wife_is_on_a_strict_diet.,He_baked_a_cake_for_her.,5,mean,Cx
49,3P1L2B7AD1QSR624F9I3G9ELNJ2LOQ,7,49,"english","Yes",Trial9,8 37-foolish-CxC CxC Kate_was_completely_broke. She_went_shopping. 7 foolish,9,8,37-foolish-CxC,CxC,Kate_was_completely_broke.,She_went_shopping.,7,foolish,Cx
125,3X08E93BHVJKJFTTS9Q7AQAXCOJ66E,21,27,"english","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,22,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
102,3RSDURM96ANQFEWE4A4X55M3SWZYEQ,13,22,"English","Yes",Trial9,14 16-fortunate-CnC CnC Sue_was_training_to_become_a_dancer. She_had_a_great_sense_of_rhythm. 6 fortunate,9,14,16-fortunate-CnC,CnC,Sue_was_training_to_become_a_dancer.,She_had_a_great_sense_of_rhythm.,6,fortunate,Cn
244,3ZOTGHDK5ICFVJXUZIF4SVSGFD9SOA,2,22,"English","Yes",Trial9,3 57-mean-CnD CnD Jack's_daughter_made_a_mistake_in_her_homework. He_helped_her_fix_it. 1 mean,9,3,57-mean-CnD,CnD,Jack's_daughter_made_a_mistake_in_her_homework.,He_helped_her_fix_it.,1,mean,Cn
169,308XBLVESI5JBA88GOADW1NLMC8RBI,0,33,"English","Yes",Trial9,filler filler1Yes na Earl_worked_in_London_last_year. He_was_a_teacher_at_a_private_school. 7 true,9,1,filler1Yes,na,Earl_worked_in_London_last_year.,He_was_a_teacher_at_a_private_school.,7,true,na
160,37QW5D2ZRGNCARAES1Q8V92G0868SO,20,25,"English","Yes",Trial9,21 40-foolish-CnD CnD Kate's_favorite_shampoo_was_on_sale. She_bought_two_bottles. 1 foolish,9,21,40-foolish-CnD,CnD,Kate's_favorite_shampoo_was_on_sale.,She_bought_two_bottles.,1,foolish,Cn
180,36NEMU28XFEK2XTR67ASXG6WQQRWMF,0,22,"english","Yes",Trial9,1 20-brave-CnC CnC Greg_witnessed_a_knife_fight. He_pulled_the_fighters_apart. 6 brave,9,1,20-brave-CnC,CnC,Greg_witnessed_a_knife_fight.,He_pulled_the_fighters_apart.,6,brave,Cn
3,3KB8R4ZV1E8SMKZU0DG1XX9EK3XBG6,3,39,"english","Yes",Trial9,filler filler2Yes na Liv_was_having_a_birthday_party. She_bought_a_cake_for_her_party. 7 true,9,4,filler2Yes,na,Liv_was_having_a_birthday_party.,She_bought_a_cake_for_her_party.,7,true,na
220,3H0W84IWBK3HIDKSQFC3X9T6P9LREI,13,22,"English","Yes",Trial9,14 22-brave-CnC CnC Greg_saw_a_man_hit_a_dog. He_stood_up_to_the_man. 6 brave,9,14,22-brave-CnC,CnC,Greg_saw_a_man_hit_a_dog.,He_stood_up_to_the_man.,6,brave,Cn
85,3WQQ9FUS6AVDT5TCHF4D5KSGWKKB8Q,19,39,"English","Yes",Trial9,20 17-fortunate-CnD CnD Sue_was_visiting_New_York. She_shared_a_room_in_a_seedy_hostel. 2 fortunate,9,20,17-fortunate-CnD,CnD,Sue_was_visiting_New_York.,She_shared_a_room_in_a_seedy_hostel.,2,fortunate,Cn
253,3X1FV8S5JXS7VYX05U71Y93LNVDGVH,23,26,"English","Yes",Trial9,24 15-fortunate-CxC CxC Sue_spontaneously_went_to_the_beach. She_was_wearing_flip-flops. 7 fortunate,9,24,15-fortunate-CxC,CxC,Sue_spontaneously_went_to_the_beach.,She_was_wearing_flip-flops.,7,fortunate,Cx
98,31QTRG6Q2TEUC5L4DOK8ZHL7631YPB,15,21,"English","Yes",Trial9,filler filler1No na Ross_graduated_from_college_yesterday. He_was_an_excellent_student. 1 true,9,16,filler1No,na,Ross_graduated_from_college_yesterday.,He_was_an_excellent_student.,1,true,na
40,3X87C8JFV6CIGVAAEV78H0NGUERSQI,1,29,"English","Yes",Trial9,2 45-polite-CxC CxC Chad_watched_a_street_comedian. He_laughed. 7 polite,9,2,45-polite-CxC,CxC,Chad_watched_a_street_comedian.,He_laughed.,7,polite,Cx
64,3VJ40NV2QIOGAJA9OIKU20O2HWOTO1,9,46,"English","Yes",Trial9,filler filler1No na Ross_graduated_from_college_yesterday. He_was_an_excellent_student. 1 true,9,10,filler1No,na,Ross_graduated_from_college_yesterday.,He_was_an_excellent_student.,1,true,na
222,3TS1AR6UQQFZ6809CCY3AAN60Y77FI,22,29,"English","Yes",Trial9,23 20-brave-CxC CxC Greg_was_asked_to_speak_up_against_the_crime_boss. He_agreed_to_do_it. 7 brave,9,23,20-brave-CxC,CxC,Greg_was_asked_to_speak_up_against_the_crime_boss.,He_agreed_to_do_it.,7,brave,Cx
53,3TPZPLC3M0DTW2OGO3RI9NPUX273PB,20,32,"English","Yes",Trial9,filler filler1No na Ross_graduated_from_college_yesterday. He_was_an_excellent_student. 1 true,9,21,filler1No,na,Ross_graduated_from_college_yesterday.,He_was_an_excellent_student.,1,true,na
